playerId,sweaterNumber,name,position,goals,assists,points,plusMinus,pim,hits,blockedShots,powerPlayGoals,powerPlayPoints,shorthandedGoals,shPoints,shots,faceoffs,toi,powerPlayToi,shorthandedToi,team,opponent,secondaryPosition,tertiaryPosition,gameDate,gameTime,gameId,gamesPlayed,fantasyPoints,specialTeams
8478500,9,I. Provorov,D,0,1,1,0,0,0,4,0,1,0,0,0,0/0,1364,17,240,CBJ,MIN,D,D,2023-10-21,Saturday 08:00 PM,2023020073,1,3.5,1
8479402,22,J. Bean,D,0,0,0,-2,0,0,1,0,0,0,0,1,0/0,958,6,48,CBJ,MIN,D,D,2023-10-21,Saturday 08:00 PM,2023020073,1,0.6,0
8475790,44,E. Gudbranson,D,0,0,0,-2,0,0,8,0,0,0,0,3,0/0,1177,1,233,CBJ,MIN,D,D,2023-10-21,Saturday 08:00 PM,2023020073,1,4.3,0
8483460,55,D. Jiricek,D,0,1,1,0,2,0,1,0,0,0,0,0,0/0,733,5,0,CBJ,MIN,D,D,2023-10-21,Saturday 08:00 PM,2023020073,1,1.5,0
8476923,78,D. Severson,D,0,2,2,2,2,1,1,0,1,0,0,3,0/0,1294,46,8,CBJ,MIN,D,D,2023-10-21,Saturday 08:00 PM,2023020073,1,3.4,1
8482705,4,C. Sillinger,C,0,1,1,1,0,1,0,0,0,0,0,0,9/11,689,41,108,CBJ,MIN,C,F,2023-10-21,Saturday 08:00 PM,2023020073,1,1.1,0
8476374,7,S. Kuraly,C,0,0,0,0,0,1,0,0,0,0,0,0,7/13,837,0,211,CBJ,MIN,C,F,2023-10-21,Saturday 08:00 PM,2023020073,1,0.1,0
8484166,11,A. Fantilli,C,1,0,1,-2,0,0,0,1,1,0,0,4,4/11,1021,59,0,CBJ,MIN,C,F,2023-10-21,Saturday 08:00 PM,2023020073,1,2.9,1
8476346,13,J. Gaudreau,L,0,1,1,1,0,0,1,0,0,0,0,7,0/0,1257,254,0,CBJ,MIN,W,F,2023-10-21,Saturday 08:00 PM,2023020073,1,2.2,0
8479941,17,J. Danforth,R,1,0,1,0,0,0,0,0,0,0,0,5,2/3,622,0,0,CBJ,MIN,W,F,2023-10-21,Saturday 08:00 PM,2023020073,1,2.5,0
8479671,24,M. Olivier,R,0,1,1,0,0,0,1,0,0,0,0,0,0/0,635,0,0,CBJ,MIN,W,F,2023-10-21,Saturday 08:00 PM,2023020073,1,1.5,0
8476432,38,B. Jenner,C,1,0,1,0,2,1,5,0,0,0,0,8,17/21,1366,215,75,CBJ,MIN,C,F,2023-10-21,Saturday 08:00 PM,2023020073,1,5.4,0
8480074,42,A. Texier,C,0,0,0,-2,0,1,1,0,0,0,0,0,0/0,998,0,146,CBJ,MIN,C,F,2023-10-21,Saturday 08:00 PM,2023020073,1,0.6,0
8480205,52,E. Bemstrom,R,0,0,0,0,0,0,1,0,0,0,0,3,0/0,738,17,0,CBJ,MIN,W,F,2023-10-21,Saturday 08:00 PM,2023020073,1,0.8,0
8480893,86,K. Marchenko,R,0,0,0,0,0,1,1,0,0,0,0,3,0/0,1144,207,0,CBJ,MIN,W,F,2023-10-21,Saturday 08:00 PM,2023020073,1,0.9,0
8482660,91,K. Johnson,C,1,0,1,1,0,0,0,0,0,0,0,4,0/1,821,205,0,CBJ,MIN,C,F,2023-10-21,Saturday 08:00 PM,2023020073,1,2.4,0
8478458,96,J. Roslovic,C,1,0,1,0,0,1,1,0,0,0,0,8,1/1,933,42,56,CBJ,MIN,C,F,2023-10-21,Saturday 08:00 PM,2023020073,1,3.4,0
8477335,4,K. Burroughs,D,0,0,0,0,0,1,1,0,0,0,0,2,0/0,1244,188,133,SJS,NSH,D,D,2023-10-21,Saturday 08:00 PM,2023020074,1,0.8,0
8476988,5,M. Benning,D,0,0,0,-1,0,0,1,0,0,0,0,1,0/0,1123,0,295,SJS,NSH,D,D,2023-10-21,Saturday 08:00 PM,2023020074,1,0.6,0
8480834,6,T. Emberson,D,0,0,0,-1,0,2,2,0,0,0,0,2,0/0,790,0,0,SJS,NSH,D,D,2023-10-21,Saturday 08:00 PM,2023020074,1,1.4,0
8479983,38,M. Ferraro,D,0,1,1,-1,2,1,3,0,0,0,0,5,0/0,1353,0,262,SJS,NSH,D,D,2023-10-21,Saturday 08:00 PM,2023020074,1,3.1,0
8471709,44,M. Vlasic,D,0,0,0,0,0,1,1,0,0,0,0,1,0/0,369,0,30,SJS,NSH,D,D,2023-10-21,Saturday 08:00 PM,2023020074,1,0.7,0
8481812,71,N. Knyzhov,D,0,1,1,0,0,1,2,0,0,0,0,0,0/0,1190,52,139,SJS,NSH,D,D,2023-10-21,Saturday 08:00 PM,2023020074,1,2.1,0
8480172,84,J. Rutta,D,0,0,0,-1,0,0,0,0,0,0,0,0,0/0,899,0,203,SJS,NSH,D,D,2023-10-21,Saturday 08:00 PM,2023020074,1,0.0,0
8481477,7,N. Sturm,C,0,0,0,-2,0,0,1,0,0,0,0,0,10/14,1151,0,261,SJS,NSH,C,F,2023-10-21,Saturday 08:00 PM,2023020074,1,0.5,0
8477407,10,A. Duclair,L,0,0,0,0,2,0,0,0,0,0,0,1,1/1,1064,183,53,SJS,NSH,W,F,2023-10-21,Saturday 08:00 PM,2023020074,1,0.1,0
8479316,11,L. Kunin,C,0,0,0,0,5,1,0,0,0,0,0,1,3/8,834,0,280,SJS,NSH,C,F,2023-10-21,Saturday 08:00 PM,2023020074,1,0.2,0
8480821,18,F. Zadina,R,0,0,0,0,0,1,2,0,0,0,0,0,0/2,753,51,177,SJS,NSH,W,F,2023-10-21,Saturday 08:00 PM,2023020074,1,1.1,0
8480188,20,F. Zetterlund,L,0,0,0,-1,2,1,0,0,0,0,0,1,0/0,849,52,0,SJS,NSH,W,F,2023-10-21,Saturday 08:00 PM,2023020074,1,0.2,0
8480216,24,J. Peterson,C,0,0,0,-1,0,0,0,0,0,0,0,1,2/6,794,0,175,SJS,NSH,C,F,2023-10-21,Saturday 08:00 PM,2023020074,1,0.1,0
8476881,48,T. Hertl,C,1,0,1,1,0,0,0,0,0,0,0,5,16/26,1315,188,72,SJS,NSH,C,F,2023-10-21,Saturday 08:00 PM,2023020074,1,2.5,0
8478099,62,K. Labanc,R,0,0,0,-2,0,2,0,0,0,0,0,3,0/0,821,52,0,SJS,NSH,W,F,2023-10-21,Saturday 08:00 PM,2023020074,1,0.5,0
8474884,68,M. Hoffman,C,0,0,0,0,2,0,0,0,0,0,0,4,0/0,986,191,0,SJS,NSH,C,F,2023-10-21,Saturday 08:00 PM,2023020074,1,0.4,0
8482667,72,W. Eklund,L,0,0,0,-1,0,0,0,0,0,0,0,1,0/0,835,55,36,SJS,NSH,W,F,2023-10-21,Saturday 08:00 PM,2023020074,1,0.1,0
8482222,94,A. Barabanov,L,0,0,0,0,0,0,0,0,0,0,0,4,0/0,1101,188,0,SJS,NSH,W,F,2023-10-21,Saturday 08:00 PM,2023020074,1,0.4,0
8477244,2,C. Ruhwedel,D,0,0,0,-1,0,3,1,0,0,0,0,0,0/0,734,0,63,PIT,STL,D,D,2023-10-21,Saturday 08:00 PM,2023020075,1,0.8,0
8478854,5,R. Shea,D,0,0,0,-1,0,0,1,0,0,0,0,1,0/0,692,0,0,PIT,STL,D,D,2023-10-21,Saturday 08:00 PM,2023020075,1,0.6,0
8477435,27,R. Graves,D,0,0,0,-1,0,0,1,0,0,0,0,1,0/0,1109,0,78,PIT,STL,D,D,2023-10-21,Saturday 08:00 PM,2023020075,1,0.6,0
8477969,28,M. Pettersson,D,0,0,0,1,0,0,0,0,0,0,0,0,0/0,1377,0,163,PIT,STL,D,D,2023-10-21,Saturday 08:00 PM,2023020075,1,0.0,0
8471724,58,K. Letang,D,0,1,1,-1,2,0,1,0,0,0,0,4,0/0,1303,86,120,PIT,STL,D,D,2023-10-21,Saturday 08:00 PM,2023020075,1,1.9,0
8474578,65,E. Karlsson,D,0,0,0,-1,0,0,0,0,0,0,0,2,0/0,1612,154,57,PIT,STL,D,D,2023-10-21,Saturday 08:00 PM,2023020075,1,0.2,0
8482055,10,D. O'Connor,L,0,1,1,1,0,0,0,0,0,0,0,2,1/1,733,63,35,PIT,STL,W,F,2023-10-21,Saturday 08:00 PM,2023020075,1,1.2,0
8475810,17,B. Rust,R,0,0,0,-2,0,1,2,0,0,0,0,3,0/0,1232,62,27,PIT,STL,W,F,2023-10-21,Saturday 08:00 PM,2023020075,1,1.4,0
8475191,19,R. Smith,R,0,0,0,-1,0,1,0,0,0,0,0,2,0/0,889,61,34,PIT,STL,W,F,2023-10-21,Saturday 08:00 PM,2023020075,1,0.30000000000000004,0
8474189,20,L. Eller,C,0,1,1,2,0,0,1,0,0,0,0,5,3/12,910,0,164,PIT,STL,C,F,2023-10-21,Saturday 08:00 PM,2023020075,1,2.0,0
8478569,55,N. Acciari,C,0,0,0,-1,0,1,0,0,0,0,0,1,5/8,628,0,55,PIT,STL,C,F,2023-10-21,Saturday 08:00 PM,2023020075,1,0.2,0
8477404,59,J. Guentzel,L,0,0,0,-2,0,0,0,0,0,0,0,1,0/0,1341,178,0,PIT,STL,W,F,2023-10-21,Saturday 08:00 PM,2023020075,1,0.1,0
8482241,63,R. Zohorna,L,1,0,1,1,0,1,0,0,0,0,0,3,0/0,656,0,0,PIT,STL,W,F,2023-10-21,Saturday 08:00 PM,2023020075,1,2.4,0
8476483,67,R. Rakell,R,0,0,0,-1,0,0,0,0,0,0,0,3,0/0,1042,180,0,PIT,STL,W,F,2023-10-21,Saturday 08:00 PM,2023020075,1,0.30000000000000004,0
8471215,71,E. Malkin,C,1,0,1,0,2,0,0,0,0,0,0,2,5/6,1100,179,0,PIT,STL,C,F,2023-10-21,Saturday 08:00 PM,2023020075,1,2.2,0
8470604,77,J. Carter,C,0,0,0,-1,0,1,1,0,0,0,0,0,1/2,618,60,27,PIT,STL,C,F,2023-10-21,Saturday 08:00 PM,2023020075,1,0.6,0
8476442,83,M. Nieto,L,0,0,0,0,0,0,0,0,0,0,0,0,0/0,705,0,137,PIT,STL,W,F,2023-10-21,Saturday 08:00 PM,2023020075,1,0.0,0
8471675,87,S. Crosby,C,0,0,0,-2,0,1,1,0,0,0,0,3,11/21,1197,177,0,PIT,STL,C,F,2023-10-21,Saturday 08:00 PM,2023020075,1,0.9,0
8478970,5,J. Chatfield,D,0,0,0,0,2,0,0,0,0,0,0,1,0/0,1077,2,70,CAR,COL,D,D,2023-10-21,Saturday 09:00 PM,2023020076,1,0.1,0
8475200,7,D. Orlov,D,0,1,1,0,0,1,0,0,1,0,0,0,0/0,949,274,69,CAR,COL,D,D,2023-10-21,Saturday 09:00 PM,2023020076,1,1.6,1
8470613,8,B. Burns,D,1,0,1,2,0,0,1,1,1,0,0,2,0/0,1462,259,163,CAR,COL,D,D,2023-10-21,Saturday 09:00 PM,2023020076,1,3.2,1
8476958,74,J. Slavin,D,1,1,2,1,0,2,3,0,0,0,0,4,0/0,1095,0,162,CAR,COL,D,D,2023-10-21,Saturday 09:00 PM,2023020076,1,5.1,0
8476869,76,B. Skjei,D,0,0,0,0,2,1,0,0,0,0,0,0,0/0,1264,4,132,CAR,COL,D,D,2023-10-21,Saturday 09:00 PM,2023020076,1,0.1,0
8477950,77,T. DeAngelo,D,0,0,0,-2,0,0,1,0,0,0,0,1,0/0,1061,295,0,CAR,COL,D,D,2023-10-21,Saturday 09:00 PM,2023020076,1,0.6,0
8473533,11,J. Staal,C,0,0,0,-1,2,0,0,0,0,0,0,0,14/24,984,0,74,CAR,COL,C,F,2023-10-21,Saturday 09:00 PM,2023020076,1,0.0,0
8480835,18,J. Drury,C,0,1,1,1,0,0,0,0,0,0,0,0,4/11,796,256,68,CAR,COL,C,F,2023-10-21,Saturday 09:00 PM,2023020076,1,1.0,0
8476474,23,S. Noesen,R,0,2,2,2,0,3,0,0,1,0,0,2,1/1,954,262,0,CAR,COL,W,F,2023-10-21,Saturday 09:00 PM,2023020076,1,3.0,1
8482093,24,S. Jarvis,C,0,1,1,-1,0,0,0,0,0,0,0,2,3/3,1232,308,114,CAR,COL,C,F,2023-10-21,Saturday 09:00 PM,2023020076,1,1.2,0
8477962,28,B. Lemieux,L,0,0,0,-1,0,0,0,0,0,0,0,0,0/0,360,0,0,CAR,COL,W,F,2023-10-21,Saturday 09:00 PM,2023020076,1,0.0,0
8476921,48,J. Martinook,L,0,0,0,0,2,1,0,0,0,0,0,4,0/0,903,3,101,CAR,COL,W,F,2023-10-21,Saturday 09:00 PM,2023020076,1,0.5,0
8478047,58,M. Bunting,L,1,0,1,-1,2,0,0,0,0,0,0,5,1/1,1126,314,0,CAR,COL,W,F,2023-10-21,Saturday 09:00 PM,2023020076,1,2.5,0
8482250,68,C. Burke,C,0,0,0,0,0,1,0,0,0,0,0,0,0/0,426,0,0,CAR,COL,C,F,2023-10-21,Saturday 09:00 PM,2023020076,1,0.1,0
8475855,71,J. Fast,R,0,0,0,0,0,0,1,0,0,0,0,2,0/0,804,0,93,CAR,COL,W,F,2023-10-21,Saturday 09:00 PM,2023020076,1,0.7,0
8480829,82,J. Kotkaniemi,C,1,1,2,1,0,1,1,0,0,0,0,1,1/7,1067,274,29,CAR,COL,C,F,2023-10-21,Saturday 09:00 PM,2023020076,1,3.7,0
8476882,86,T. Teravainen,L,0,0,0,0,0,0,0,0,0,0,0,1,5/11,1099,299,97,CAR,COL,W,F,2023-10-21,Saturday 09:00 PM,2023020076,1,0.1,0
8480039,88,M. Necas,C,0,1,1,-1,0,0,0,0,0,0,0,2,1/4,1224,315,28,CAR,COL,C,F,2023-10-21,Saturday 09:00 PM,2023020076,1,1.2,0
8476331,2,D. DeMelo,D,0,1,1,0,0,1,4,0,1,0,0,1,0/0,1360,16,229,WPG,EDM,D,D,2023-10-21,Saturday 10:00 PM,2023020077,1,3.7,1
8480145,4,N. Pionk,D,0,0,0,0,2,5,0,0,0,0,0,2,0/0,1328,207,101,WPG,EDM,D,D,2023-10-21,Saturday 10:00 PM,2023020077,1,0.7000000000000001,0
8475455,5,B. Dillon,D,0,0,0,-1,7,1,1,0,0,0,0,0,0/0,1009,12,141,WPG,EDM,D,D,2023-10-21,Saturday 10:00 PM,2023020077,1,0.6,0
8477504,44,J. Morrissey,D,1,1,2,1,2,0,0,1,1,0,0,2,0/0,1652,350,47,WPG,EDM,D,D,2023-10-21,Saturday 10:00 PM,2023020077,1,3.7,1
8480049,54,D. Samberg,D,0,0,0,1,2,1,0,0,0,0,0,0,0/0,745,0,150,WPG,EDM,D,D,2023-10-21,Saturday 10:00 PM,2023020077,1,0.1,0
8477220,88,N. Schmidt,D,0,0,0,0,0,1,0,0,0,0,0,0,0/0,1002,186,88,WPG,EDM,D,D,2023-10-21,Saturday 10:00 PM,2023020077,1,0.1,0
8476480,7,V. Namestnikov,C,1,0,1,1,0,1,0,0,0,1,1,3,5/7,844,18,54,WPG,EDM,C,F,2023-10-21,Saturday 10:00 PM,2023020077,1,2.9,1
8480113,9,A. Iafallo,L,0,1,1,1,0,0,1,0,0,0,1,2,0/0,1163,295,52,WPG,EDM,W,F,2023-10-21,Saturday 10:00 PM,2023020077,1,2.2,1
8480845,15,R. Kupari,C,0,0,0,0,0,1,0,0,0,0,0,3,4/8,716,230,58,WPG,EDM,C,F,2023-10-21,Saturday 10:00 PM,2023020077,1,0.4,0
8476392,17,A. Lowry,C,0,0,0,0,0,2,0,0,0,0,0,1,10/23,1086,21,176,WPG,EDM,C,F,2023-10-21,Saturday 10:00 PM,2023020077,1,0.30000000000000004,0
8481019,19,D. Gustafsson,C,0,0,0,0,0,0,0,0,0,0,0,0,2/4,458,0,87,WPG,EDM,C,F,2023-10-21,Saturday 10:00 PM,2023020077,1,0.0,0
8478891,22,M. Appleton,C,0,0,0,-1,2,1,1,0,0,0,0,0,0/0,914,13,111,WPG,EDM,C,F,2023-10-21,Saturday 10:00 PM,2023020077,1,0.6,0
8477940,27,N. Ehlers,L,0,0,0,0,0,0,0,0,0,0,0,3,0/0,1005,319,0,WPG,EDM,W,F,2023-10-21,Saturday 10:00 PM,2023020077,1,0.30000000000000004,0
8480289,36,M. Barron,C,0,1,1,0,0,0,1,0,1,0,0,1,1/1,710,4,201,WPG,EDM,C,F,2023-10-21,Saturday 10:00 PM,2023020077,1,2.1,1
8476460,55,M. Scheifele,C,1,0,1,0,0,1,0,0,0,0,0,3,9/21,1271,302,0,WPG,EDM,C,F,2023-10-21,Saturday 10:00 PM,2023020077,1,2.4,0
8475799,62,N. Niederreiter,R,0,0,0,0,0,2,1,0,0,0,0,2,1/1,1068,234,17,WPG,EDM,W,F,2023-10-21,Saturday 10:00 PM,2023020077,1,0.9,0
8478398,81,K. Connor,L,0,1,1,0,0,0,0,0,0,0,0,3,0/0,1256,338,0,WPG,EDM,W,F,2023-10-21,Saturday 10:00 PM,2023020077,1,1.3,0
8482149,91,C. Perfetti,C,0,0,0,0,0,0,0,0,0,0,0,1,0/1,690,230,0,WPG,EDM,C,F,2023-10-21,Saturday 10:00 PM,2023020077,1,0.1,0
8482073,4,B. Schneider,D,0,0,0,2,0,2,1,0,0,0,0,3,0/0,1012,0,76,NYR,SEA,D,D,2023-10-21,Saturday 10:00 PM,2023020078,1,1.0,0
8476885,8,J. Trouba,D,0,1,1,1,2,3,4,0,0,0,0,1,0/0,1287,0,109,NYR,SEA,D,D,2023-10-21,Saturday 10:00 PM,2023020078,1,3.4,0
8479323,23,A. Fox,D,0,0,0,0,0,1,1,0,0,0,0,3,0/0,1272,89,177,NYR,SEA,D,D,2023-10-21,Saturday 10:00 PM,2023020078,1,0.9,0
8479324,55,R. Lindgren,D,0,0,0,0,2,3,1,0,0,0,0,0,0/0,1165,0,151,NYR,SEA,D,D,2023-10-21,Saturday 10:00 PM,2023020078,1,0.8,0
8476979,56,E. Gustafsson,D,0,0,0,2,0,1,2,0,0,0,0,1,0/0,1043,33,16,NYR,SEA,D,D,2023-10-21,Saturday 10:00 PM,2023020078,1,1.2,0
8480817,79,K. Miller,D,0,2,2,1,0,1,0,0,0,0,0,0,0/0,1318,0,167,NYR,SEA,D,D,2023-10-21,Saturday 10:00 PM,2023020078,1,2.1,0
8478550,10,A. Panarin,L,2,0,2,2,0,0,0,0,0,0,0,5,0/0,1119,68,0,NYR,SEA,W,F,2023-10-21,Saturday 10:00 PM,2023020078,1,4.5,0
8474009,12,N. Bonino,C,0,0,0,0,0,0,2,0,0,0,0,0,5/9,627,0,98,NYR,SEA,C,F,2023-10-21,Saturday 10:00 PM,2023020078,1,1.0,0
8482109,13,A. Lafrenière,L,1,0,1,3,0,0,0,0,0,0,0,1,0/0,1023,31,0,NYR,SEA,W,F,2023-10-21,Saturday 10:00 PM,2023020078,1,2.1,0
8476389,16,V. Trocheck,C,0,0,0,-1,5,5,0,0,0,0,0,0,7/13,812,66,77,NYR,SEA,C,F,2023-10-21,Saturday 10:00 PM,2023020078,1,0.5,0
8471218,17,B. Wheeler,R,0,0,0,-1,0,1,0,0,0,0,0,1,0/0,705,0,0,NYR,SEA,W,F,2023-10-21,Saturday 10:00 PM,2023020078,1,0.2,0
8475184,20,C. Kreider,L,0,0,0,1,4,1,0,0,0,0,0,1,0/2,970,87,67,NYR,SEA,W,F,2023-10-21,Saturday 10:00 PM,2023020078,1,0.2,0
8476624,21,B. Goodrow,C,0,0,0,0,0,1,0,0,0,0,0,2,0/0,687,0,142,NYR,SEA,C,F,2023-10-21,Saturday 10:00 PM,2023020078,1,0.30000000000000004,0
8481554,24,K. Kakko,R,1,0,1,1,0,0,0,0,0,0,0,1,0/0,884,54,0,NYR,SEA,W,F,2023-10-21,Saturday 10:00 PM,2023020078,1,2.1,0
8476918,26,J. Vesey,L,0,0,0,0,0,1,1,0,0,0,0,0,0/0,649,0,104,NYR,SEA,W,F,2023-10-21,Saturday 10:00 PM,2023020078,1,0.6,0
8482157,50,W. Cuylle,L,0,0,0,0,2,0,0,0,0,0,0,0,1/1,846,52,0,NYR,SEA,W,F,2023-10-21,Saturday 10:00 PM,2023020078,1,0.0,0
8480078,72,F. Chytil,C,0,3,3,3,0,1,2,0,0,0,0,5,4/10,1154,54,0,NYR,SEA,C,F,2023-10-21,Saturday 10:00 PM,2023020078,1,4.6,0
8476459,93,M. Zibanejad,C,0,0,0,1,0,0,2,0,0,0,0,3,13/19,1067,66,166,NYR,SEA,C,F,2023-10-21,Saturday 10:00 PM,2023020078,1,1.3,0
8480070,14,I. Mitchell,D,0,0,0,0,0,0,0,0,0,0,0,0,0/0,683,0,0,BOS,LAK,D,D,2023-10-21,Saturday 10:30 PM,2023020079,1,0.0,0
8478443,25,B. Carlo,D,0,0,0,0,0,0,3,0,0,0,0,2,0/0,1182,0,297,BOS,LAK,D,D,2023-10-21,Saturday 10:30 PM,2023020079,1,1.7,0
8476854,27,H. Lindholm,D,0,0,0,0,0,0,3,0,0,0,0,1,0/0,1128,102,179,BOS,LAK,D,D,2023-10-21,Saturday 10:30 PM,2023020079,1,1.6,0
8475762,28,D. Forbort,D,0,2,2,2,0,5,4,0,0,0,0,0,0/0,1340,0,313,BOS,LAK,D,D,2023-10-21,Saturday 10:30 PM,2023020079,1,4.5,0
8476891,48,M. Grzelcyk,D,0,0,0,0,0,0,2,0,0,0,0,2,0/0,1044,79,27,BOS,LAK,D,D,2023-10-21,Saturday 10:30 PM,2023020079,1,1.2,0
8479325,73,C. McAvoy,D,0,0,0,2,2,5,3,0,0,0,0,2,0/0,1599,216,183,BOS,LAK,D,D,2023-10-21,Saturday 10:30 PM,2023020079,1,2.2,0
8479365,11,T. Frederic,C,0,0,0,0,7,1,0,0,0,0,0,1,1/2,886,0,80,BOS,LAK,C,F,2023-10-21,Saturday 10:30 PM,2023020079,1,0.2,0
8475745,13,C. Coyle,C,0,0,0,0,4,1,2,0,0,0,0,2,9/22,1021,0,138,BOS,LAK,C,F,2023-10-21,Saturday 10:30 PM,2023020079,1,1.3,0
8473473,17,M. Lucic,L,0,1,1,1,0,0,1,0,0,0,0,0,0/0,735,106,0,BOS,LAK,W,F,2023-10-21,Saturday 10:30 PM,2023020079,1,1.5,0
8478401,18,P. Zacha,C,0,1,1,2,0,1,1,0,0,0,0,0,14/26,1130,229,159,BOS,LAK,C,F,2023-10-21,Saturday 10:30 PM,2023020079,1,1.6,0
8481556,19,J. Beecher,C,0,0,0,-1,2,2,0,0,0,0,0,1,4/7,651,0,189,BOS,LAK,C,F,2023-10-21,Saturday 10:30 PM,2023020079,1,0.30000000000000004,0
8474037,21,J. van Riemsdyk,L,0,1,1,0,0,2,0,0,1,0,0,2,0/0,885,209,0,BOS,LAK,W,F,2023-10-21,Saturday 10:30 PM,2023020079,1,1.9,1
8477887,38,P. Brown,C,0,0,0,-1,0,4,0,0,0,0,0,1,3/5,543,0,125,BOS,LAK,C,F,2023-10-21,Saturday 10:30 PM,2023020079,1,0.5,0
8479987,39,M. Geekie,C,1,0,1,1,2,1,0,0,0,0,0,1,0/2,774,83,16,BOS,LAK,C,F,2023-10-21,Saturday 10:30 PM,2023020079,1,2.2,0
8483505,51,M. Poitras,C,0,0,0,1,0,0,1,0,0,0,0,0,5/11,805,51,0,BOS,LAK,C,F,2023-10-21,Saturday 10:30 PM,2023020079,1,0.5,0
8473419,63,B. Marchand,L,2,1,3,2,0,1,0,0,1,0,0,5,0/0,1243,264,198,BOS,LAK,W,F,2023-10-21,Saturday 10:30 PM,2023020079,1,6.1,1
8477956,88,D. Pastrnak,R,1,2,3,2,0,2,0,1,1,0,0,4,0/0,1098,236,0,BOS,LAK,W,F,2023-10-21,Saturday 10:30 PM,2023020079,1,5.1,1
8480880,94,J. Lauko,C,0,0,0,-1,0,3,1,0,0,0,0,1,0/0,639,0,45,BOS,LAK,C,F,2023-10-21,Saturday 10:30 PM,2023020079,1,0.9,0
8475690,8,C. Tanev,D,0,0,0,-2,0,3,1,0,0,0,0,1,0/0,1281,0,277,CGY,DET,D,D,2023-10-22,Sunday 05:00 PM,2023020080,1,0.9,0
8477507,16,N. Zadorov,D,0,1,1,-1,0,2,1,0,0,0,0,0,0/0,1276,0,247,CGY,DET,D,D,2023-10-22,Sunday 05:00 PM,2023020080,1,1.7,0
8478502,48,D. Gilbert,D,0,0,0,-2,0,3,1,0,0,0,0,0,0/0,777,0,0,CGY,DET,D,D,2023-10-22,Sunday 05:00 PM,2023020080,1,0.8,0
8477346,52,M. Weegar,D,0,0,0,-1,0,0,5,0,0,0,0,5,0/0,1398,43,251,CGY,DET,D,D,2023-10-22,Sunday 05:00 PM,2023020080,1,3.0,0
8478396,55,N. Hanifin,D,0,0,0,-2,0,1,1,0,0,0,0,2,0/0,1511,121,269,CGY,DET,D,D,2023-10-22,Sunday 05:00 PM,2023020080,1,0.8,0
8477851,82,J. Oesterle,D,0,0,0,0,0,1,2,0,0,0,0,1,0/0,792,0,0,CGY,DET,D,D,2023-10-22,Sunday 05:00 PM,2023020080,1,1.2,0
8476456,10,J. Huberdeau,C,0,0,0,-4,0,0,0,0,0,0,0,0,0/0,838,121,0,CGY,DET,C,F,2023-10-22,Sunday 05:00 PM,2023020080,1,0.0,0
8474150,11,M. Backlund,C,0,1,1,0,0,0,0,0,0,0,0,5,8/18,1151,52,291,CGY,DET,C,F,2023-10-22,Sunday 05:00 PM,2023020080,1,1.5,0
8481068,17,Y. Sharangovich,C,1,0,1,0,0,0,0,0,0,0,0,4,0/7,946,43,178,CGY,DET,C,F,2023-10-22,Sunday 05:00 PM,2023020080,1,2.4,0
8478421,18,A. Greer,L,0,0,0,0,2,1,0,0,0,0,0,0,0/0,499,0,0,CGY,DET,W,F,2023-10-22,Sunday 05:00 PM,2023020080,1,0.1,0
8476399,20,B. Coleman,C,0,1,1,0,2,0,0,0,0,0,0,1,1/2,951,0,243,CGY,DET,C,F,2023-10-22,Sunday 05:00 PM,2023020080,1,1.1,0
8482679,27,M. Coronato,R,0,0,0,0,0,0,0,0,0,0,0,0,0/0,795,77,0,CGY,DET,W,F,2023-10-22,Sunday 05:00 PM,2023020080,1,0.0,0
8477496,28,E. Lindholm,C,0,0,0,-1,4,1,0,0,0,0,0,0,8/17,1126,121,138,CGY,DET,C,F,2023-10-22,Sunday 05:00 PM,2023020080,1,0.1,0
8479346,29,D. Dube,C,0,0,0,-4,0,0,1,0,0,0,0,3,1/1,835,43,39,CGY,DET,C,F,2023-10-22,Sunday 05:00 PM,2023020080,1,0.8,0
8480008,63,A. Ruzicka,C,0,0,0,0,0,0,0,0,0,0,0,0,0/0,1008,87,0,CGY,DET,C,F,2023-10-22,Sunday 05:00 PM,2023020080,1,0.0,0
8482652,71,W. Duehr,R,0,1,1,1,0,0,0,0,0,0,0,0,0/1,495,0,0,CGY,DET,W,F,2023-10-22,Sunday 05:00 PM,2023020080,1,1.0,0
8478233,88,A. Mangiapane,L,1,0,1,0,0,1,0,0,0,0,0,3,0/0,907,0,155,CGY,DET,W,F,2023-10-22,Sunday 05:00 PM,2023020080,1,2.4,0
8475172,91,N. Kadri,C,0,0,0,-4,2,1,0,0,0,0,0,6,7/11,901,121,0,CGY,DET,C,F,2023-10-22,Sunday 05:00 PM,2023020080,1,0.7000000000000001,0
8474031,12,K. Shattenkirk,D,0,0,0,0,0,1,2,0,0,0,0,1,0/0,777,82,0,BOS,ANA,D,D,2023-10-22,Sunday 08:30 PM,2023020081,1,1.2,0
8480070,14,I. Mitchell,D,0,1,1,1,4,0,0,0,0,0,0,0,0/0,599,9,0,BOS,ANA,D,D,2023-10-22,Sunday 08:30 PM,2023020081,1,1.0,0
8478443,25,B. Carlo,D,0,0,0,1,0,0,2,0,0,0,0,2,0/0,1276,0,194,BOS,ANA,D,D,2023-10-22,Sunday 08:30 PM,2023020081,1,1.2,0
