playerId,sweaterNumber,name,position,goals,assists,points,plusMinus,pim,hits,blockedShots,powerPlayGoals,powerPlayPoints,shorthandedGoals,shPoints,shots,faceoffs,faceoffWinningPctg,toi,powerPlayToi,shorthandedToi,team,opponent,secondaryPosition,tertiaryPosition,gameDate,gameTime,gameId
8475177,44,C. de Haan,D,0,0,0,1,0,0,2,0,0,0,0,0,0/0,0.0,851,0,51,TBL,DAL,D,D,2023-12-04 00:00:00,Monday 07:00 PM,2023020375
8480246,48,N. Perbix,D,0,0,0,1,0,0,5,0,0,0,0,0,0/0,0.0,1262,0,0,TBL,DAL,D,D,2023-12-04 00:00:00,Monday 07:00 PM,2023020375
8475167,77,V. Hedman,D,0,0,0,1,0,0,2,0,0,0,0,2,0/0,0.0,1435,86,59,TBL,DAL,D,D,2023-12-04 00:00:00,Monday 07:00 PM,2023020375
8478416,81,E. Cernak,D,0,1,1,2,0,3,1,0,0,0,0,0,0/0,0.0,1167,0,76,TBL,DAL,D,D,2023-12-04 00:00:00,Monday 07:00 PM,2023020375
8479410,98,M. Sergachev,D,0,1,1,2,0,1,4,0,0,0,0,1,0/0,0.0,1370,40,67,TBL,DAL,D,D,2023-12-04 00:00:00,Monday 07:00 PM,2023020375
8476822,11,L. Glendening,C,1,0,1,1,0,0,1,0,0,0,0,2,4/12,33.33,665,0,65,TBL,DAL,C,F,2023-12-04 00:00:00,Monday 07:00 PM,2023020375
8479718,12,A. Barré-Boulet,C,0,0,0,1,0,2,1,0,0,0,0,0,0/0,0.0,715,36,0,TBL,DAL,C,F,2023-12-04 00:00:00,Monday 07:00 PM,2023020375
8477426,20,N. Paul,L,0,0,0,0,0,1,0,0,0,0,0,0,5/10,50.0,1036,90,6,TBL,DAL,W,F,2023-12-04 00:00:00,Monday 07:00 PM,2023020375
8478010,21,B. Point,C,0,0,0,1,2,0,0,0,0,0,0,2,0/3,0.0,1024,90,0,TBL,DAL,C,F,2023-12-04 00:00:00,Monday 07:00 PM,2023020375
8479591,23,M. Eyssimont,C,0,0,0,0,0,0,0,0,0,0,0,2,0/0,0.0,804,0,0,TBL,DAL,C,F,2023-12-04 00:00:00,Monday 07:00 PM,2023020375
8479542,38,B. Hagel,L,0,0,0,2,0,1,2,0,0,0,0,1,1/2,50.0,1068,38,57,TBL,DAL,W,F,2023-12-04 00:00:00,Monday 07:00 PM,2023020375
8475766,51,A. Watson,L,0,0,0,1,0,3,0,0,0,0,0,0,0/0,0.0,482,0,0,TBL,DAL,W,F,2023-12-04 00:00:00,Monday 07:00 PM,2023020375
8477353,64,T. Motte,C,0,0,0,1,0,1,0,0,0,0,0,1,0/0,0.0,714,0,60,TBL,DAL,C,F,2023-12-04 00:00:00,Monday 07:00 PM,2023020375
8478519,71,A. Cirelli,C,2,0,2,2,0,0,2,0,0,0,0,3,4/12,33.33,1127,36,57,TBL,DAL,C,F,2023-12-04 00:00:00,Monday 07:00 PM,2023020375
8479661,84,T. Jeannot,L,0,0,0,0,0,3,0,0,0,0,0,0,0/0,0.0,763,35,0,TBL,DAL,W,F,2023-12-04 00:00:00,Monday 07:00 PM,2023020375
8476453,86,N. Kucherov,R,1,1,2,2,0,0,0,0,0,0,0,6,0/0,0.0,1168,91,2,TBL,DAL,W,F,2023-12-04 00:00:00,Monday 07:00 PM,2023020375
8474564,91,S. Stamkos,C,0,1,1,1,2,1,2,0,0,0,0,1,7/13,53.85,1104,88,4,TBL,DAL,C,F,2023-12-04 00:00:00,Monday 07:00 PM,2023020375
8476875,8,M. Matheson,D,0,0,0,0,4,0,1,0,0,0,0,0,0/0,0.0,1506,58,0,MTL,SEA,D,D,2023-12-04 00:00:00,Monday 07:30 PM,2023020376
8482087,21,K. Guhle,D,0,0,0,2,0,0,7,0,0,0,0,0,0/0,0.0,1529,0,159,MTL,SEA,D,D,2023-12-04 00:00:00,Monday 07:30 PM,2023020376
8480192,26,J. Kovacevic,D,0,0,0,1,0,1,0,0,0,0,0,2,0/0,0.0,1255,0,150,MTL,SEA,D,D,2023-12-04 00:00:00,Monday 07:30 PM,2023020376
8480184,27,G. Lindström,D,0,0,0,-1,0,4,3,0,0,0,0,2,0/0,0.0,1073,0,56,MTL,SEA,D,D,2023-12-04 00:00:00,Monday 07:30 PM,2023020376
8481593,47,J. Struble,D,0,0,0,1,0,0,0,0,0,0,0,0,0/0,0.0,609,0,0,MTL,SEA,D,D,2023-12-04 00:00:00,Monday 07:30 PM,2023020376
8482111,52,J. Barron,D,0,0,0,1,0,1,3,0,0,0,0,2,0/0,0.0,1190,0,62,MTL,SEA,D,D,2023-12-04 00:00:00,Monday 07:30 PM,2023020376
8475848,11,B. Gallagher,R,0,1,1,0,0,0,2,0,0,0,0,1,0/1,0.0,834,0,0,MTL,SEA,W,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020376
8478477,13,M. Stephens,C,0,0,0,0,0,0,0,0,0,0,0,0,3/6,50.0,462,0,0,MTL,SEA,C,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020376
8480018,14,N. Suzuki,C,0,1,1,0,0,0,0,0,1,0,0,4,6/12,50.0,1120,58,24,MTL,SEA,C,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020376
8476981,17,J. Anderson,R,1,1,2,2,0,0,0,0,0,0,0,3,0/0,0.0,1006,0,0,MTL,SEA,W,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020376
8483515,20,J. Slafkovsky,L,0,0,0,0,0,2,0,0,0,0,0,1,0/0,0.0,1034,58,0,MTL,SEA,W,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020376
8481540,22,C. Caufield,R,0,1,1,0,0,1,0,0,1,0,0,3,0/0,0.0,1041,58,0,MTL,SEA,W,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020376
8477989,28,C. Dvorak,C,0,1,1,0,0,0,2,0,0,0,0,1,4/10,40.0,856,0,93,MTL,SEA,C,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020376
8476469,40,J. Armia,R,0,0,0,0,0,1,0,0,0,0,0,3,0/0,0.0,724,0,160,MTL,SEA,W,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020376
8481058,56,J. Ylönen,R,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0.0,489,0,0,MTL,SEA,W,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020376
8476871,70,T. Pearson,L,1,0,1,0,0,1,0,0,0,0,0,6,0/1,0.0,831,0,32,MTL,SEA,W,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020376
8478133,71,J. Evans,C,0,1,1,2,0,1,2,0,0,0,0,0,10/12,83.33,1183,0,120,MTL,SEA,C,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020376
8477497,91,S. Monahan,C,2,0,2,2,0,1,1,1,1,0,0,2,3/6,50.0,1044,58,0,MTL,SEA,C,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020376
8476331,2,D. DeMelo,D,0,0,0,0,2,1,1,0,0,0,0,0,0/0,0.0,1125,0,137,WPG,CAR,D,D,2023-12-04 00:00:00,Monday 07:30 PM,2023020377
8480145,4,N. Pionk,D,0,0,0,0,0,4,1,0,0,0,0,0,0/0,0.0,1224,0,177,WPG,CAR,D,D,2023-12-04 00:00:00,Monday 07:30 PM,2023020377
8475455,5,B. Dillon,D,0,0,0,1,0,4,3,0,0,0,0,0,0/0,0.0,1203,0,143,WPG,CAR,D,D,2023-12-04 00:00:00,Monday 07:30 PM,2023020377
8477504,44,J. Morrissey,D,0,0,0,0,0,0,1,0,0,0,0,0,0/0,0.0,1391,120,14,WPG,CAR,D,D,2023-12-04 00:00:00,Monday 07:30 PM,2023020377
8480990,47,D. Chisholm,D,0,0,0,1,0,0,0,0,0,0,0,0,0/0,0.0,608,0,0,WPG,CAR,D,D,2023-12-04 00:00:00,Monday 07:30 PM,2023020377
8480049,54,D. Samberg,D,0,0,0,0,0,0,0,0,0,0,0,1,0/0,0.0,777,0,202,WPG,CAR,D,D,2023-12-04 00:00:00,Monday 07:30 PM,2023020377
8479378,64,L. Stanley,D,0,0,0,0,2,0,0,0,0,0,0,2,0/0,0.0,778,0,46,WPG,CAR,D,D,2023-12-04 00:00:00,Monday 07:30 PM,2023020377
8480113,9,A. Iafallo,L,0,0,0,-1,0,1,4,0,0,0,0,2,0/1,0.0,940,0,56,WPG,CAR,W,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020377
8480014,13,G. Vilardi,C,0,0,0,0,0,2,0,0,0,0,0,3,5/6,83.33,912,120,0,WPG,CAR,C,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020377
8476392,17,A. Lowry,C,0,0,0,0,0,3,2,0,0,0,0,0,9/19,47.37,1040,0,165,WPG,CAR,C,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020377
8481019,19,D. Gustafsson,C,0,0,0,-1,0,1,0,0,0,0,0,0,0/1,0.0,499,0,128,WPG,CAR,C,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020377
8478891,22,M. Appleton,C,0,0,0,-1,2,1,2,0,0,0,0,0,0/0,0.0,1136,0,84,WPG,CAR,C,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020377
8477940,27,N. Ehlers,L,1,1,2,2,0,1,0,0,0,0,0,4,0/0,0.0,1023,0,0,WPG,CAR,W,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020377
8480289,36,M. Barron,C,0,0,0,0,0,0,0,0,0,0,0,2,0/0,0.0,565,0,211,WPG,CAR,C,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020377
8476460,55,M. Scheifele,C,0,2,2,2,0,0,1,0,0,0,0,3,11/23,47.83,1375,120,24,WPG,CAR,C,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020377
8475799,62,N. Niederreiter,R,0,0,0,0,0,3,1,0,0,0,0,0,0/0,0.0,941,0,0,WPG,CAR,W,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020377
8478398,81,K. Connor,L,1,1,2,2,0,0,2,0,0,0,0,4,0/0,0.0,1219,120,53,WPG,CAR,W,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020377
8482149,91,C. Perfetti,C,0,0,0,0,0,1,0,0,0,0,0,1,2/6,33.33,884,120,0,WPG,CAR,C,F,2023-12-04 00:00:00,Monday 07:30 PM,2023020377
8477384,3,J. Brown,D,0,1,1,2,2,2,1,0,0,0,0,1,0/0,0.0,987,0,157,ARI,WSH,D,D,2023-12-04 00:00:00,Monday 09:00 PM,2023020378
8479976,4,J. Valimaki,D,0,0,0,1,0,1,1,0,0,0,0,0,0/0,0.0,1217,119,0,ARI,WSH,D,D,2023-12-04 00:00:00,Monday 09:00 PM,2023020378
8480891,5,M. Kesselring,D,0,1,1,1,2,1,2,0,0,0,0,1,0/0,0.0,934,0,39,ARI,WSH,D,D,2023-12-04 00:00:00,Monday 09:00 PM,2023020378
8476856,24,M. Dumba,D,0,0,0,2,0,1,2,0,0,0,0,2,0/0,0.0,1249,232,187,ARI,WSH,D,D,2023-12-04 00:00:00,Monday 09:00 PM,2023020378
8480434,50,S. Durzi,D,0,1,1,0,0,0,3,0,1,0,0,0,0/0,0.0,242,43,51,ARI,WSH,D,D,2023-12-04 00:00:00,Monday 09:00 PM,2023020378
8479442,51,T. Stecher,D,0,0,0,1,2,1,0,0,0,0,0,1,0/0,0.0,1078,4,231,ARI,WSH,D,D,2023-12-04 00:00:00,Monday 09:00 PM,2023020378
8482655,90,J. Moser,D,0,1,1,1,0,2,2,0,0,0,1,1,0/0,0.0,1139,4,294,ARI,WSH,D,D,2023-12-04 00:00:00,Monday 09:00 PM,2023020378
8477951,8,N. Schmaltz,C,2,0,2,1,0,0,2,1,1,0,0,3,3/7,42.86,1318,271,201,ARI,WSH,C,F,2023-12-04 00:00:00,Monday 09:00 PM,2023020378
8479343,9,C. Keller,R,0,3,3,1,2,0,1,0,2,0,0,2,0/0,0.0,1094,285,0,ARI,WSH,W,F,2023-12-04 00:00:00,Monday 09:00 PM,2023020378
8477021,15,A. Kerfoot,C,0,3,3,3,0,0,2,0,1,0,1,0,7/11,63.64,1308,284,234,ARI,WSH,C,F,2023-12-04 00:00:00,Monday 09:00 PM,2023020378
8475722,16,J. Zucker,L,1,1,2,2,0,1,0,0,0,0,0,6,0/0,0.0,736,108,0,ARI,WSH,W,F,2023-12-04 00:00:00,Monday 09:00 PM,2023020378
8475760,17,N. Bjugstad,C,1,0,1,1,0,1,2,0,0,1,1,2,16/22,72.73,1210,114,243,ARI,WSH,C,F,2023-12-04 00:00:00,Monday 09:00 PM,2023020378
8483597,21,M. Kelemen,L,0,0,0,0,0,1,1,0,0,0,0,0,0/2,0.0,535,0,0,ARI,WSH,W,F,2023-12-04 00:00:00,Monday 09:00 PM,2023020378
8477070,38,L. O'Brien,C,0,0,0,0,2,4,1,0,0,0,0,0,0/0,0.0,681,0,47,ARI,WSH,C,F,2023-12-04 00:00:00,Monday 09:00 PM,2023020378
8479619,53,M. Carcone,L,1,0,1,2,0,1,0,0,0,0,0,1,0/1,0.0,520,0,57,ARI,WSH,W,F,2023-12-04 00:00:00,Monday 09:00 PM,2023020378
8481711,63,M. Maccelli,L,0,0,0,0,0,0,0,0,0,0,0,1,0/0,0.0,1056,127,0,ARI,WSH,W,F,2023-12-04 00:00:00,Monday 09:00 PM,2023020378
8478474,67,L. Crouse,L,0,0,0,0,0,1,1,0,0,0,0,2,0/1,0.0,1016,114,179,ARI,WSH,W,F,2023-12-04 00:00:00,Monday 09:00 PM,2023020378
8483431,92,L. Cooley,C,1,0,1,1,0,0,0,1,1,0,0,4,5/12,41.67,1226,285,0,ARI,WSH,C,F,2023-12-04 00:00:00,Monday 09:00 PM,2023020378
8480727,2,Z. Whitecloud,D,0,0,0,-1,0,2,1,0,0,0,0,0,0/0,0.0,1101,6,50,VGK,STL,D,D,2023-12-04 00:00:00,Monday 10:00 PM,2023020379
8475188,3,B. McNabb,D,0,0,0,0,0,2,5,0,0,0,0,1,0/0,0.0,1180,0,73,VGK,STL,D,D,2023-12-04 00:00:00,Monday 10:00 PM,2023020379
8481527,6,K. Korczak,D,0,0,0,0,0,1,3,0,0,0,0,2,0/0,0.0,1035,17,0,VGK,STL,D,D,2023-12-04 00:00:00,Monday 10:00 PM,2023020379
8474565,7,A. Pietrangelo,D,0,1,1,-1,0,2,1,0,1,0,0,2,0/0,0.0,1420,191,71,VGK,STL,D,D,2023-12-04 00:00:00,Monday 10:00 PM,2023020379
8479980,14,N. Hague,D,0,0,0,-1,0,2,3,0,0,0,0,2,0/0,0.0,1102,0,48,VGK,STL,D,D,2023-12-04 00:00:00,Monday 10:00 PM,2023020379
8477018,17,B. Hutton,D,0,0,0,0,0,0,1,0,0,0,0,1,0/0,0.0,1145,98,0,VGK,STL,D,D,2023-12-04 00:00:00,Monday 10:00 PM,2023020379
8478403,9,J. Eichel,C,1,0,1,-1,0,0,1,1,1,0,0,7,7/19,36.84,1257,185,56,VGK,STL,C,F,2023-12-04 00:00:00,Monday 10:00 PM,2023020379
8478462,10,N. Roy,C,0,0,0,0,0,1,0,0,0,0,0,2,3/9,33.33,728,125,21,VGK,STL,C,F,2023-12-04 00:00:00,Monday 10:00 PM,2023020379
8476905,20,C. Stephenson,C,0,0,0,0,0,2,0,0,0,0,0,0,6/10,60.0,948,118,44,VGK,STL,C,F,2023-12-04 00:00:00,Monday 10:00 PM,2023020379
8479353,21,B. Howden,C,0,0,0,0,0,0,1,0,0,0,0,5,0/0,0.0,873,4,20,VGK,STL,C,F,2023-12-04 00:00:00,Monday 10:00 PM,2023020379
8478020,22,M. Amadio,R,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0.0,891,100,0,VGK,STL,W,F,2023-12-04 00:00:00,Monday 10:00 PM,2023020379
8477478,28,W. Carrier,L,0,0,0,0,0,0,0,0,0,0,0,2,0/0,0.0,630,0,0,VGK,STL,W,F,2023-12-04 00:00:00,Monday 10:00 PM,2023020379
8481032,43,P. Cotter,C,0,0,0,-1,0,7,2,0,0,0,0,1,1/2,50.0,805,0,0,VGK,STL,C,F,2023-12-04 00:00:00,Monday 10:00 PM,2023020379
8477964,49,I. Barbashev,C,0,0,0,0,0,1,3,0,0,0,0,4,0/0,0.0,1161,127,0,VGK,STL,C,F,2023-12-04 00:00:00,Monday 10:00 PM,2023020379
8478434,55,K. Kolesar,R,0,0,0,0,2,1,2,0,0,0,0,0,0/0,0.0,620,0,0,VGK,STL,W,F,2023-12-04 00:00:00,Monday 10:00 PM,2023020379
8475913,61,M. Stone,R,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0.0,1124,163,40,VGK,STL,W,F,2023-12-04 00:00:00,Monday 10:00 PM,2023020379
8476448,71,W. Karlsson,C,0,0,0,-1,0,0,0,0,0,0,0,1,9/13,69.23,996,149,57,VGK,STL,C,F,2023-12-04 00:00:00,Monday 10:00 PM,2023020379
8476539,81,J. Marchessault,R,0,1,1,-2,0,0,0,0,1,0,0,4,0/0,0.0,978,162,0,VGK,STL,W,F,2023-12-04 00:00:00,Monday 10:00 PM,2023020379
8473446,6,E. Johnson,D,0,0,0,1,0,2,0,0,0,0,0,3,0/0,0.0,759,0,224,BUF,DET,D,D,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020380
8480035,10,H. Jokiharju,D,0,0,0,-1,0,1,2,0,0,0,0,1,0/0,0.0,1215,0,0,BUF,DET,D,D,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020380
8480807,23,M. Samuelsson,D,0,0,0,-1,0,0,3,0,0,0,0,1,0/0,0.0,1302,5,244,BUF,DET,D,D,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020380
8482671,25,O. Power,D,0,0,0,-1,0,0,2,0,0,0,0,1,0/0,0.0,1272,87,36,BUF,DET,D,D,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020380
8480839,26,R. Dahlin,D,1,0,1,-3,2,2,0,1,1,0,0,4,0/0,0.0,1522,230,45,BUF,DET,D,D,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020380
8477365,75,C. Clifton,D,0,0,0,0,0,2,0,0,0,0,0,0,0/0,0.0,829,0,141,BUF,DET,D,D,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020380
8484145,9,Z. Benson,L,0,0,0,-1,0,1,0,0,0,0,0,3,0/0,0.0,940,84,130,BUF,DET,W,F,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020380
8482061,15,B. Biro,L,0,0,0,0,0,0,0,0,0,0,0,0,4/6,66.67,424,0,0,BUF,DET,W,F,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020380
8479370,17,T. Jost,C,0,0,0,-1,0,3,0,0,0,0,0,0,0/2,0.0,972,5,184,BUF,DET,C,F,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020380
8481522,19,P. Krebs,C,0,0,0,-1,0,1,0,0,0,0,0,1,4/11,36.36,997,5,183,BUF,DET,C,F,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020380
8473449,21,K. Okposo,R,0,0,0,-1,0,1,1,0,0,0,0,0,1/9,11.11,951,90,115,BUF,DET,W,F,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020380
8481528,24,D. Cozens,C,0,1,1,-1,0,0,0,0,1,0,0,1,12/18,66.67,1048,222,0,BUF,DET,C,F,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020380
8479999,37,C. Mittelstadt,C,1,0,1,-2,2,0,0,0,0,0,0,3,5/11,45.45,1186,257,47,BUF,DET,C,F,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020380
8475784,53,J. Skinner,L,1,1,2,-2,2,0,0,1,1,0,0,4,1/2,50.0,1070,228,0,BUF,DET,W,F,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020380
8482765,63,I. Rosen,R,0,0,0,0,0,0,0,0,0,0,0,5,1/1,100.0,474,5,0,BUF,DET,W,F,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020380
8478109,71,V. Olofsson,L,0,0,0,0,0,0,1,0,0,0,0,1,0/0,0.0,519,86,0,BUF,DET,W,F,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020380
8479420,72,T. Thompson,C,0,1,1,-2,0,0,0,0,1,0,0,4,1/1,100.0,1121,223,31,BUF,DET,C,F,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020380
8482175,77,J. Peterka,R,0,1,1,0,2,0,0,0,0,0,0,0,0/0,0.0,1067,150,0,BUF,DET,W,F,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020380
8479369,2,A. Peeke,D,0,0,0,-1,0,0,2,0,0,0,0,4,0/0,0.0,1363,0,105,CBJ,LAK,D,D,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020381
8478460,8,Z. Werenski,D,0,0,0,0,0,0,1,0,0,0,0,3,0/0,0.0,1599,0,131,CBJ,LAK,D,D,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020381
8478500,9,I. Provorov,D,0,0,0,-2,0,0,0,0,0,0,0,1,0/0,0.0,1396,0,110,CBJ,LAK,D,D,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020381
8479402,22,J. Bean,D,0,0,0,0,0,0,1,0,0,0,0,0,0/0,0.0,704,0,126,CBJ,LAK,D,D,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020381
8480871,27,A. Boqvist,D,0,1,1,0,0,0,2,0,1,0,0,1,0/0,0.0,1513,53,5,CBJ,LAK,D,D,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020381
8483460,55,D. Jiricek,D,0,1,1,0,0,0,2,0,0,0,0,1,0/0,0.0,625,0,3,CBJ,LAK,D,D,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020381
8476374,7,S. Kuraly,C,0,0,0,-2,0,3,0,0,0,0,0,2,9/12,75.0,1032,0,94,CBJ,LAK,C,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020381
8481716,10,D. Voronkov,L,0,0,0,1,2,1,1,0,0,0,0,2,6/15,40.0,925,53,0,CBJ,LAK,W,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020381
8484166,11,A. Fantilli,C,0,1,1,1,0,1,0,0,0,0,0,1,1/3,33.33,611,0,3,CBJ,LAK,C,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020381
8476346,13,J. Gaudreau,L,1,1,2,-1,0,0,0,0,1,0,0,5,0/0,0.0,997,53,0,CBJ,LAK,W,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020381
8479941,17,J. Danforth,R,0,0,0,-2,0,1,0,0,0,0,0,1,2/4,50.0,1113,0,165,CBJ,LAK,W,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020381
8479671,24,M. Olivier,R,1,0,1,1,0,2,0,0,0,0,0,2,1/2,50.0,667,0,3,CBJ,LAK,W,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020381
8476432,38,B. Jenner,C,0,0,0,-1,0,3,1,0,0,0,0,2,6/17,35.29,1076,0,109,CBJ,LAK,C,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020381
8480074,42,A. Texier,C,0,0,0,-1,2,1,1,0,0,0,0,0,1/1,100.0,760,0,31,CBJ,LAK,C,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020381
8480762,50,E. Robinson,L,0,0,0,-1,0,1,0,0,0,0,0,2,0/0,0.0,1003,0,75,CBJ,LAK,W,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020381
8482475,59,Y. Chinakhov,R,0,0,0,-1,0,1,1,0,0,0,0,0,0/0,0.0,986,53,0,CBJ,LAK,W,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020381
8480893,86,K. Marchenko,R,1,0,1,0,0,1,0,1,1,0,0,2,2/3,66.67,1003,53,0,CBJ,LAK,W,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020381
8482660,91,K. Johnson,C,0,0,0,1,0,0,0,0,0,0,0,0,0/0,0.0,486,0,0,CBJ,LAK,C,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020381
8482245,2,A. Zub,D,0,2,2,1,0,1,0,0,0,0,0,2,0/0,0.0,1482,13,276,OTT,NYR,D,D,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020382
8479345,6,J. Chychrun,D,0,0,0,1,0,0,1,0,0,0,0,2,0/0,0.0,1147,130,0,OTT,NYR,D,D,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020382
8474612,23,T. Hamonic,D,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0.0,961,0,0,OTT,NYR,D,D,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020382
8480879,24,J. Bernard-Docker,D,0,1,1,3,0,0,1,0,0,0,0,0,0/0,0.0,790,0,59,OTT,NYR,D,D,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020382
8480073,26,E. Brannstrom,D,0,2,2,2,0,0,0,0,0,0,0,1,0/0,0.0,1104,0,95,OTT,NYR,D,D,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020382
8482105,85,J. Sanderson,D,0,0,0,3,0,0,0,0,0,0,0,4,0/0,0.0,1383,237,233,OTT,NYR,D,D,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020382
8480801,7,B. Tkachuk,L,2,0,2,3,0,1,1,0,0,0,0,8,2/3,66.67,1114,162,0,OTT,NYR,W,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020382
8480064,9,J. Norris,C,0,1,1,2,2,3,1,0,0,0,0,1,8/14,57.14,1121,186,14,OTT,NYR,C,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020382
8479772,17,Z. MacEwen,R,0,0,0,0,0,2,0,0,0,0,0,0,0/0,0.0,158,0,0,OTT,NYR,W,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020382
8482116,18,T. Stützle,C,0,1,1,3,2,0,0,0,0,0,0,1,1/5,20.0,1220,206,45,OTT,NYR,C,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020382
8480208,19,D. Batherson,R,1,2,3,3,2,1,0,0,0,0,0,2,3/5,60.0,1094,183,0,OTT,NYR,W,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020382
8478472,21,M. Joseph,R,0,0,0,-1,0,0,0,0,0,0,0,3,1/2,50.0,1156,195,205,OTT,NYR,W,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020382
8480448,27,P. Kelly,L,0,0,0,0,0,3,1,0,0,0,0,1,0/0,0.0,575,3,73,OTT,NYR,W,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020382
8473512,28,C. Giroux,R,1,1,2,3,0,0,0,0,0,0,0,6,7/10,70.0,1284,148,81,OTT,NYR,W,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020382
8478078,49,R. Chartier,C,0,0,0,1,0,1,1,0,0,0,0,0,4/15,26.67,657,0,154,OTT,NYR,C,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020382
8482092,71,R. Greig,C,0,0,0,-1,0,1,0,0,0,0,0,2,1/7,14.29,575,48,0,OTT,NYR,C,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020382
8477330,81,D. Kubalik,L,0,0,0,-1,7,1,1,0,0,0,0,0,0/0,0.0,628,118,0,OTT,NYR,W,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020382
8475765,91,V. Tarasenko,R,2,1,3,3,0,0,2,0,0,0,0,3,0/0,0.0,1155,171,0,OTT,NYR,W,F,2023-12-05 00:00:00,Tuesday 07:00 PM,2023020382
8476422,2,M. Reilly,D,1,1,2,1,0,2,2,0,1,1,1,3,0/0,0.0,742,83,8,NYI,SJS,D,D,2023-12-05 00:00:00,Tuesday 07:30 PM,2023020383
