gameID,gameDate,gameTime,awayTeam,homeTeam,gameDT,winningGoalie
2023021193,2024-04-02,Tuesday 08:00 PM,OTT,MIN,2024-04-03 00:00:00,0
2023021207,2024-04-04,Thursday 08:00 PM,COL,MIN,2024-04-05 00:00:00,0
2023021219,2024-04-06,Saturday 04:00 PM,WPG,MIN,2024-04-06 20:00:00,0
2023021307,2024-04-18,Thursday 07:00 PM,SEA,MIN,2024-04-18 23:00:00,0
2023020071,2023-10-21,Saturday 08:00 PM,VGK,CHI,2023-10-22 00:00:00,8478499
2023020092,2023-10-24,Tuesday 08:30 PM,BOS,CHI,2023-10-25 00:30:00,8480280
2023020168,2023-11-04,Saturday 08:00 PM,FLA,CHI,2023-11-05 00:00:00,8475852
2023020174,2023-11-05,Sunday 07:00 PM,NJD,CHI,2023-11-06 00:00:00,8477970
2023020246,2023-11-16,Thursday 08:00 PM,TBL,CHI,2023-11-17 01:00:00,8477992
2023020270,2023-11-19,Sunday 07:00 PM,BUF,CHI,2023-11-20 00:00:00,8480045
2023020295,2023-11-24,Friday 02:00 PM,TOR,CHI,2023-11-24 19:00:00,8482821
2023020317,2023-11-26,Sunday 02:00 PM,STL,CHI,2023-11-26 19:00:00,8476412
2023020333,2023-11-28,Tuesday 08:30 PM,SEA,CHI,2023-11-29 01:30:00,0
2023020384,2023-12-05,Tuesday 08:30 PM,NSH,CHI,2023-12-06 01:30:00,0
2023020399,2023-12-07,Thursday 08:30 PM,ANA,CHI,2023-12-08 01:30:00,0
2023020416,2023-12-09,Saturday 08:00 PM,STL,CHI,2023-12-10 01:00:00,0
2023020422,2023-12-10,Sunday 07:00 PM,WSH,CHI,2023-12-11 00:00:00,0
2023020474,2023-12-17,Sunday 03:00 PM,VAN,CHI,2023-12-17 20:00:00,0
2023020492,2023-12-19,Tuesday 08:30 PM,COL,CHI,2023-12-20 01:30:00,0
2023020513,2023-12-22,Friday 08:30 PM,MTL,CHI,2023-12-23 01:30:00,0
2023020538,2023-12-27,Wednesday 09:00 PM,WPG,CHI,2023-12-28 02:00:00,0
2023020617,2024-01-07,Sunday 03:00 PM,CGY,CHI,2024-01-07 20:00:00,0
2023020632,2024-01-09,Tuesday 08:30 PM,EDM,CHI,2024-01-10 01:30:00,0
2023020664,2024-01-13,Saturday 08:00 PM,DAL,CHI,2024-01-14 01:00:00,0
2023020686,2024-01-16,Tuesday 08:30 PM,SJS,CHI,2024-01-17 01:30:00,0
2023020705,2024-01-19,Friday 08:30 PM,NYI,CHI,2024-01-20 01:30:00,0
2023020793,2024-02-07,Wednesday 09:30 PM,MIN,CHI,2024-02-08 02:30:00,0
2023020802,2024-02-09,Friday 08:30 PM,NYR,CHI,2024-02-10 01:30:00,0
2023020832,2024-02-13,Tuesday 08:30 PM,VAN,CHI,2024-02-14 01:30:00,0
2023020845,2024-02-15,Thursday 08:30 PM,PIT,CHI,2024-02-16 01:30:00,0
2023020851,2024-02-17,Saturday 03:00 PM,OTT,CHI,2024-02-17 20:00:00,0
2023020885,2024-02-21,Wednesday 07:30 PM,PHI,CHI,2024-02-22 00:30:00,0
2023020901,2024-02-23,Friday 08:30 PM,WPG,CHI,2024-02-24 01:30:00,0
2023020920,2024-02-25,Sunday 06:00 PM,DET,CHI,2024-02-25 23:00:00,0
2023020949,2024-02-29,Thursday 09:00 PM,COL,CHI,2024-03-01 02:00:00,0
2023020965,2024-03-02,Saturday 08:00 PM,CBJ,CHI,2024-03-03 01:00:00,0
2023021025,2024-03-10,Sunday 06:00 PM,ARI,CHI,2024-03-10 22:00:00,0
2023021038,2024-03-12,Tuesday 08:30 PM,ANA,CHI,2024-03-13 00:30:00,0
2023021058,2024-03-15,Friday 08:30 PM,LAK,CHI,2024-03-16 00:30:00,0
2023021076,2024-03-17,Sunday 06:00 PM,SJS,CHI,2024-03-17 22:00:00,0
2023021143,2024-03-26,Tuesday 08:30 PM,CGY,CHI,2024-03-27 00:30:00,0
2023021220,2024-04-06,Saturday 04:30 PM,DAL,CHI,2024-04-06 20:30:00,0
2023021229,2024-04-07,Sunday 03:30 PM,MIN,CHI,2024-04-07 19:30:00,0
2023021266,2024-04-12,Friday 08:30 PM,NSH,CHI,2024-04-13 00:30:00,0
2023021285,2024-04-14,Sunday 06:00 PM,CAR,CHI,2024-04-14 22:00:00,0
2023020016,2023-10-12,Thursday 10:30 PM,VGK,SJS,2023-10-13 02:30:00,8480313
2023020030,2023-10-14,Saturday 10:00 PM,COL,SJS,2023-10-15 02:00:00,8480382
2023020047,2023-10-17,Tuesday 10:30 PM,CAR,SJS,2023-10-18 02:30:00,8477293
2023020062,2023-10-19,Thursday 10:30 PM,BOS,SJS,2023-10-20 02:30:00,8476999
2023020156,2023-11-02,Thursday 10:30 PM,VAN,SJS,2023-11-03 02:30:00,8477967
2023020171,2023-11-04,Saturday 10:00 PM,PIT,SJS,2023-11-05 02:00:00,8477465
2023020189,2023-11-07,Tuesday 10:30 PM,PHI,SJS,2023-11-08 03:30:00,8478406
2023020203,2023-11-09,Thursday 10:30 PM,EDM,SJS,2023-11-10 03:30:00,8478406
2023020237,2023-11-14,Tuesday 10:30 PM,FLA,SJS,2023-11-15 03:30:00,8476932
2023020250,2023-11-16,Thursday 10:30 PM,STL,SJS,2023-11-17 03:30:00,8478039
2023020300,2023-11-24,Friday 03:30 PM,MTL,SJS,2023-11-24 20:30:00,8480051
2023020314,2023-11-25,Saturday 10:00 PM,VAN,SJS,2023-11-26 03:00:00,8478039
2023020326,2023-11-27,Monday 10:30 PM,WSH,SJS,2023-11-28 03:30:00,8478406
2023020441,2023-12-12,Tuesday 10:30 PM,WPG,SJS,2023-12-13 03:30:00,0
2023020494,2023-12-19,Tuesday 10:30 PM,LAK,SJS,2023-12-20 03:30:00,0
2023020509,2023-12-21,Thursday 10:30 PM,ARI,SJS,2023-12-22 03:30:00,0
2023020545,2023-12-28,Thursday 10:30 PM,EDM,SJS,2023-12-29 03:30:00,0
2023020586,2024-01-02,Tuesday 10:30 PM,DET,SJS,2024-01-03 03:30:00,0
2023020601,2024-01-04,Thursday 10:30 PM,WPG,SJS,2024-01-05 03:30:00,0
2023020613,2024-01-06,Saturday 07:00 PM,TOR,SJS,2024-01-07 00:00:00,0
2023020715,2024-01-20,Saturday 10:00 PM,ANA,SJS,2024-01-21 03:00:00,0
2023020738,2024-01-23,Tuesday 10:30 PM,NYR,SJS,2024-01-24 03:30:00,0
2023020762,2024-01-27,Saturday 04:00 PM,BUF,SJS,2024-01-27 21:00:00,0
2023020777,2024-01-30,Tuesday 10:30 PM,SEA,SJS,2024-01-31 03:30:00,0
2023020861,2024-02-17,Saturday 10:30 PM,CBJ,SJS,2024-02-18 03:30:00,0
2023020873,2024-02-19,Monday 04:00 PM,VGK,SJS,2024-02-19 21:00:00,0
2023020914,2024-02-24,Saturday 10:00 PM,NSH,SJS,2024-02-25 03:00:00,0
2023020938,2024-02-27,Tuesday 10:30 PM,NJD,SJS,2024-02-28 03:30:00,0
2023020952,2024-02-29,Thursday 10:30 PM,ANA,SJS,2024-03-01 03:30:00,0
2023020989,2024-03-05,Tuesday 10:30 PM,DAL,SJS,2024-03-06 03:30:00,0
2023021004,2024-03-07,Thursday 10:30 PM,NYI,SJS,2024-03-08 03:30:00,0
2023021015,2024-03-09,Saturday 07:00 PM,OTT,SJS,2024-03-10 00:00:00,0
2023021108,2024-03-21,Thursday 10:30 PM,TBL,SJS,2024-03-22 02:30:00,0
2023021122,2024-03-23,Saturday 10:30 PM,CHI,SJS,2024-03-24 02:30:00,0
2023021147,2024-03-26,Tuesday 10:30 PM,DAL,SJS,2024-03-27 02:30:00,0
2023021188,2024-04-01,Monday 10:30 PM,SEA,SJS,2024-04-02 02:30:00,0
2023021210,2024-04-04,Thursday 10:30 PM,LAK,SJS,2024-04-05 02:30:00,0
2023021221,2024-04-06,Saturday 06:00 PM,STL,SJS,2024-04-06 22:00:00,0
2023021231,2024-04-07,Sunday 06:00 PM,ARI,SJS,2024-04-07 22:00:00,0
2023021251,2024-04-09,Tuesday 10:30 PM,CGY,SJS,2024-04-10 02:30:00,0
2023021282,2024-04-13,Saturday 10:30 PM,MIN,SJS,2024-04-14 02:30:00,0
